,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
170,No Lie,Mad Love The Prequel,Sean Paul,2018-06-29,221176,84,0.742,0.0466,0.882,0.0,0.206,-2.862,0.117,102.04,4
171,Pretty Please,Future Nostalgia,Dua Lipa,2020-03-27,194607,73,0.906,0.0311,0.474,5.5e-06,0.286,-6.124,0.194,106.976,4
172,Dance The Night (From Barbie The Album),Dance The Night (From Barbie The Album),Dua Lipa,2023-05-25,176579,48,0.671,0.0207,0.845,0.0,0.329,-4.93,0.048,110.056,4
173,Levitating,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,203807,60,0.695,0.0561,0.884,0.0,0.213,-2.278,0.0753,103.014,4
174,Physical,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,193829,68,0.647,0.0137,0.844,0.000658,0.102,-3.756,0.0457,146.967,4
175,Future Nostalgia,Future Nostalgia,Dua Lipa,2020-03-27,184881,51,0.875,0.00618,0.813,0.0,0.321,-4.502,0.0579,114.993,4
176,IDGAF,Músicas Para Malhar,Various Artists,2023-05-19,217946,5,0.836,0.0397,0.543,0.0,0.0824,-5.975,0.095,97.027,4
177,Dua Lipa,Come Home The Kids Miss You,Jack Harlow,2022-05-05,135053,42,0.83,0.00144,0.65,0.0648,0.103,-7.006,0.0672,157.978,4
178,Cool,Future Nostalgia,Dua Lipa,2020-03-27,209583,63,0.469,0.133,0.785,1.55e-06,0.0931,-4.015,0.0664,89.719,4
179,Be the One,On Repeat: Pop,Various Artists,2023-05-19,202914,3,0.661,0.117,0.651,1.3e-05,0.056,-3.771,0.0498,87.46,4
180,Cool,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,209583,61,0.469,0.133,0.785,1.55e-06,0.0931,-4.015,0.0664,89.719,4
181,Scared to Be Lonely,Scared to Be Lonely,Martin Garrix,2017-01-27,220883,79,0.584,0.0895,0.54,0.0,0.261,-7.786,0.0576,137.972,4
182,Cold Heart,NOW That's What I Call Music! Pride,Various Artists,2022-05-20,216946,46,0.798,0.0388,0.765,9.89e-05,0.0842,-6.525,0.0331,116.034,4
183,Fever,Future Nostalgia,Dua Lipa,2020-03-27,156910,69,0.868,0.0597,0.693,0.00399,0.106,-7.052,0.181,114.999,4
184,Don't Start Now,Future Nostalgia,Dua Lipa,2020-03-27,183290,55,0.793,0.0123,0.793,0.0,0.0951,-4.521,0.083,123.95,4
185,Cold Heart - PNAU Remix,Mood: Asado,Various Artists,2023-05-26,202735,0,0.796,0.034,0.798,4.19e-05,0.0952,-6.312,0.0317,116.032,4
186,Blow Your Mind (Mwah),Blow Your Mind (Mwah),Dua Lipa,2016-08-26,178583,67,0.654,0.0188,0.796,0.0,0.0948,-4.761,0.122,108.854,4
187,Potion (with Dua Lipa & Young Thug),Funk Wav Bounces Vol. 2,Calvin Harris,2022-08-05,215215,66,0.824,0.158,0.697,4.11e-05,0.0751,-4.869,0.0473,99.987,4
188,New Rules - KREAM Remix,New Rules (Remixes),Dua Lipa,2017-11-03,280853,57,0.548,0.00638,0.752,0.000345,0.0966,-5.456,0.111,122.008,4
189,Future Nostalgia,Future Nostalgia,Dua Lipa,2019-12-13,184881,45,0.875,0.00618,0.813,0.0,0.321,-4.502,0.0578,114.993,4
190,Kiss and Make Up,Dua Lipa (Complete Edition),Dua Lipa,2018-10-19,189173,76,0.678,0.0658,0.729,0.0,0.303,-4.188,0.137,99.895,4
191,Break My Heart,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,221820,66,0.73,0.167,0.729,1.39e-06,0.349,-3.434,0.0884,113.011,4
192,New Rules,Dua Lipa,Dua Lipa,2017-06-02,209320,49,0.762,0.00261,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,4
193,Fever,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,156910,63,0.868,0.0597,0.693,0.00399,0.106,-7.052,0.181,114.999,4
194,Electricity (with Dua Lipa),Electricity (with Dua Lipa),Silk City,2018-09-06,238173,73,0.588,0.0104,0.67,3.33e-06,0.338,-6.439,0.0473,118.159,4
195,Be the One,Be the One,Dua Lipa,2015-10-30,202914,70,0.661,0.117,0.651,1.32e-05,0.056,-3.771,0.0499,87.46,4
196,Pretty Please,Future Nostalgia (The Moonlight Edition),Dua Lipa,2021-02-11,194607,64,0.906,0.0311,0.474,5.5e-06,0.286,-6.124,0.194,106.976,4
197,Be the One,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,202914,68,0.661,0.117,0.651,1.32e-05,0.056,-3.771,0.0499,87.46,4
198,Demeanor (feat. Dua Lipa),Faith,Pop Smoke,2021-07-16,184800,63,0.675,0.336,0.608,0.0,0.11,-6.934,0.103,99.865,4
199,Be the One,Dua Lipa,Dua Lipa,2017-06-02,202914,34,0.661,0.117,0.651,1.32e-05,0.056,-3.771,0.0499,87.46,4
200,Love Again,Love Again,The Kid LAROI,2023-01-27,146640,83,0.662,0.716,0.398,0.0,0.111,-6.691,0.0275,107.001,4
201,WRONG (feat. Lil Mosey),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,183567,65,0.389,0.038,0.768,0.0,0.119,-4.765,0.256,90.146,4
202,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,87,0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,4
203,Shot For Me - Spotify Singles,Spotify Singles,The Kid LAROI,2021-03-24,117857,56,0.484,0.801,0.383,0.0,0.178,-8.409,0.0531,102.565,3
204,STAY (with Justin Bieber),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,141805,86,0.591,0.0383,0.764,0.0,0.103,-5.484,0.0483,169.928,4
205,Thousand Miles,Thousand Miles,The Kid LAROI,2022-04-22,164781,79,0.376,0.0858,0.657,0.0,0.0884,-4.658,0.0768,80.565,4
206,WITHOUT YOU,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,161384,79,0.662,0.213,0.413,0.0,0.134,-7.357,0.0299,93.005,4
207,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,153147,69,0.779,0.0383,0.642,0.0,0.2,-6.321,0.116,82.363,4
208,I Can't Go Back To The Way It Was (Intro),I Can't Go Back To The Way It Was (Intro),The Kid LAROI,2023-01-19,95273,68,0.439,0.868,0.43,0.00145,0.115,-9.033,0.121,146.73,5
209,GO (feat. Juice WRLD),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,181688,73,0.487,0.157,0.74,0.0,0.612,-4.973,0.0944,73.779,4
210,SAME ENERGY,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,93176,68,0.676,0.135,0.494,0.0,0.0995,-7.077,0.261,169.685,4
211,WHERE DOES YOUR SPIRIT GO?,WHERE DOES YOUR SPIRIT GO?,The Kid LAROI,2023-04-21,201183,75,0.363,0.557,0.373,0.0,0.14,-6.93,0.0461,81.06,5
212,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,144860,74,0.721,0.0693,0.632,0.0,0.291,-6.695,0.0358,92.057,4
213,SELFISH,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,196202,62,0.373,0.166,0.539,0.0,0.139,-4.865,0.086,77.006,1
214,ALWAYS DO,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,151704,71,0.762,0.0442,0.426,0.0,0.0858,-6.865,0.113,167.827,4
215,SO DONE,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,126521,74,0.719,0.232,0.598,0.0,0.115,-6.254,0.077,142.592,4
216,SITUATION,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,104692,53,0.754,0.0551,0.836,0.0,0.265,-5.991,0.29,76.528,4
217,WITHOUT YOU (with Miley Cyrus),WITHOUT YOU (with Miley Cyrus),The Kid LAROI,2021-04-30,161384,73,0.655,0.173,0.469,0.0,0.0956,-6.257,0.0292,92.56,4
218,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,153147,35,0.536,0.0526,0.634,0.0,0.189,-6.312,0.276,80.47,4
219,STILL CHOSE YOU (feat. Mustard),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,171428,64,0.724,0.41,0.5,0.0,0.115,-7.112,0.259,97.694,4
220,I GUESS IT'S LOVE?,I GUESS IT'S LOVE?,The Kid LAROI,2023-02-24,137725,71,0.595,0.0662,0.823,0.0,0.569,-6.448,0.0566,155.005,4
221,GO (feat. Juice WRLD),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,181688,41,0.605,0.163,0.737,0.0,0.607,-5.075,0.0511,73.975,4
222,NEED YOU MOST (So Sick),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,135227,65,0.63,0.0681,0.707,0.0,0.284,-3.632,0.0508,86.849,4
223,Reminds Me Of You,Reminds Me Of You,Juice WRLD,2020-12-08,158032,70,0.613,0.0663,0.631,0.0,0.169,-6.965,0.12,149.992,4
224,Unstable (feat. The Kid LAROI),Justice,Justin Bieber,2021-03-19,158324,69,0.495,0.737,0.333,0.0,0.112,-10.109,0.0288,99.757,4
225,FEEL SOMETHING (feat. Marshmello),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,139040,66,0.523,0.059,0.609,0.0,0.14,-7.802,0.191,154.051,4
226,Diva (feat. Lil Tecca),Diva (feat. Lil Tecca),The Kid LAROI,2020-01-31,172004,70,0.686,0.00728,0.703,0.0,0.0946,-6.141,0.0606,144.902,4
227,Again,Bandlab Leaks,tklakaz,2023-04-12,218197,35,0.512,0.0417,0.717,0.00835,0.278,-8.577,0.0396,176.044,4
228,Hate The Other Side (with Marshmello & The Kid Laroi),Legends Never Die,Juice WRLD,2020-07-10,160212,74,0.701,0.291,0.65,0.0,0.112,-6.313,0.104,90.003,4
229,Costa Rica (feat. The Kid LAROI) - Remix,Pain is Temporary,Bankrol Hayden,2020-06-26,114865,70,0.89,0.165,0.53,0.0,0.106,-9.891,0.362,127.889,4
230,NOT SOBER (feat. Polo G & Stunna Gambino),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,216000,68,0.671,0.0928,0.639,0.0,0.0941,-6.852,0.134,119.82,5
231,Kids Are Growing Up (Part 1),Kids Are Growing Up (Part 1),The Kid LAROI,2023-02-10,121369,62,0.714,0.79,0.462,0.000158,0.121,-10.627,0.354,82.103,4
232,OVER YOU,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,150888,59,0.454,0.431,0.718,0.0,0.163,-5.084,0.107,141.556,4
233,ERASE U,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,109094,61,0.75,0.0458,0.641,0.0,0.193,-5.134,0.0353,144.988,4
234,RUNNING,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,135241,56,0.438,0.377,0.585,0.0,0.13,-5.425,0.0908,100.834,4
235,No Return (with The Kid LAROI & Lil Durk),Hall of Fame,Polo G,2021-06-11,168728,64,0.479,0.135,0.645,0.0,0.0825,-7.336,0.302,155.057,4
236,MAYBE,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,174182,62,0.606,0.00556,0.533,0.0,0.292,-4.833,0.077,89.079,4
237,Wasting Angels (with The Kid LAROI),Twelve Carat Toothache,Post Malone,2022-06-03,243158,66,0.583,0.801,0.43,0.0,0.0867,-7.748,0.0353,84.967,4
238,TELL ME WHY,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,195268,64,0.6,0.109,0.723,0.0,0.167,-4.928,0.158,149.881,4
239,STAY (with Justin Bieber),STAY (with Justin Bieber),The Kid LAROI,2021-07-09,141805,64,0.587,0.037,0.795,0.0,0.103,-5.557,0.0522,169.951,4
240,NOT FAIR (feat. Corbin),F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,166688,63,0.412,0.468,0.657,0.0,0.318,-5.535,0.124,76.342,4
241,Let Her Go,Let Her Go,The Kid LAROI,2019-12-06,122112,64,0.763,0.639,0.542,0.0,0.113,-6.753,0.148,142.031,4
242,ABOUT YOU,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,128894,56,0.632,0.0116,0.508,0.0,0.0992,-8.435,0.0842,163.985,4
243,Speak (feat. The Kid Laroi),B4 The Storm,Internet Money,2020-08-28,122278,57,0.71,0.042,0.713,0.0,0.181,-5.229,0.22,158.109,4
244,Paris to Tokyo,B.I.B.L.E.,Fivio Foreign,2022-07-15,130897,60,0.642,0.0185,0.787,0.0,0.288,-6.389,0.17,146.733,4
245,Paris to Tokyo,Paris to Tokyo,Fivio Foreign,2022-07-08,130897,63,0.642,0.0185,0.787,0.0,0.288,-6.389,0.17,146.733,4
246,SAME THING,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,124589,58,0.662,0.0225,0.659,0.0,0.107,-4.642,0.155,135.95,5
247,ATTENTION,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,104524,55,0.878,0.0274,0.583,0.0,0.393,-7.053,0.0729,132.939,4
248,What You Say (feat. Post Malone & The Kid LAROI),Don't Try This At Home,YoungBoy Never Broke Again,2023-04-21,243399,66,0.561,0.03,0.714,0.0,0.867,-4.809,0.0313,142.005,4
249,PIKACHU,F*CK LOVE 3+: OVER YOU,The Kid LAROI,2021-07-27,133723,57,0.747,0.0662,0.487,0.0,0.36,-7.064,0.125,92.978,4
250,Set Fire to the Rain,21,Adele,2011-01-24,242973,83,0.603,0.00408,0.67,1.68e-06,0.112,-3.882,0.0249,107.993,4
251,Someone Like You,21,Adele,2011-01-24,285240,81,0.556,0.893,0.319,0.0,0.0996,-8.251,0.0281,135.187,4
252,Rolling in the Deep,21,Adele,2011-01-24,228093,82,0.73,0.138,0.769,0.0,0.0473,-5.114,0.0298,104.948,4
253,Easy On Me,Easy On Me,Adele,2021-10-14,224694,84,0.604,0.578,0.366,0.0,0.133,-7.519,0.0282,141.981,4
254,Love In The Dark,25,Adele,2015-11-20,285935,78,0.331,0.528,0.341,0.0,0.109,-6.057,0.0309,109.821,4
255,When We Were Young,25,Adele,2015-11-20,290900,76,0.376,0.303,0.595,0.0,0.095,-5.936,0.0496,144.361,4
256,Hello,25,Adele,2015-11-20,295502,75,0.578,0.33,0.43,0.0,0.0854,-6.134,0.0305,78.991,4
257,Make You Feel My Love,19,Adele,2008-01-28,212040,76,0.317,0.907,0.172,0.000383,0.105,-10.636,0.0326,65.18,3
258,Easy On Me,30,Adele,2021-11-19,224694,84,0.604,0.578,0.366,0.0,0.133,-7.519,0.0282,141.981,4
259,Send My Love (To Your New Lover),25,Adele,2015-11-20,223078,75,0.688,0.0355,0.533,3.48e-06,0.172,-8.363,0.0865,164.069,4
260,Rumour Has It,21,Adele,2011-01-24,223266,69,0.612,0.615,0.749,0.0,0.167,-5.014,0.0446,120.052,4
261,Chasing Pavements,19,Adele,2008-01-28,210506,72,0.616,0.291,0.47,0.0,0.111,-6.092,0.0253,80.03,4
262,All I Ask,25,Adele,2015-11-20,271800,73,0.591,0.889,0.28,0.0,0.124,-5.494,0.0283,141.916,4
263,Skyfall,Skyfall,Adele,2012-10-04,286480,80,0.346,0.417,0.552,0.0,0.114,-6.864,0.0282,75.881,4
264,Oh My God,30,Adele,2021-11-19,225148,81,0.534,0.091,0.725,0.0,0.0264,-3.906,0.046,88.098,4
265,Water Under the Bridge,25,Adele,2015-11-20,240439,71,0.59,0.0142,0.833,5.4e-06,0.105,-6.503,0.0615,94.963,4
266,I Drink Wine,30,Adele,2021-11-19,376169,78,0.437,0.697,0.565,0.0,0.119,-5.596,0.0466,115.389,4
267,Can I Get It,30,Adele,2021-11-19,210384,74,0.703,0.0171,0.68,0.0,0.178,-6.118,0.0431,97.985,4
268,Silent Running (feat. Adeleye Omotayo),Cracker Island,Gorillaz,2023-02-24,266338,70,0.659,0.0614,0.901,9.17e-05,0.182,-3.549,0.0359,106.997,4
269,One And Only,21,Adele,2011-01-24,348226,68,0.528,0.295,0.468,0.0,0.165,-5.306,0.0287,154.974,3
270,Adeleine,Somebody Else's Song,Water From Your Eyes,2019-10-25,256461,40,0.656,0.285,0.794,0.629,0.128,-8.767,0.0354,81.915,4
271,Don't You Remember,21,Adele,2011-01-24,243200,66,0.644,0.214,0.4,0.0,0.0866,-5.713,0.0304,115.025,4
272,Adele,Adele,Wun Two,2023-01-18,135000,40,0.926,0.0536,0.556,0.0866,0.101,-14.122,0.113,127.882,4
273,Hello,Hello,Adele,2015-10-23,295502,41,0.578,0.33,0.43,0.0,0.0854,-6.134,0.0305,78.991,4
274,Silent Running (feat. Adeleye Omotayo),Cracker Island (Deluxe),Gorillaz,2023-02-27,266338,60,0.659,0.0614,0.901,9.17e-05,0.182,-3.549,0.0359,106.997,4
275,Turning Tables,21,Adele,2011-01-24,250000,67,0.353,0.95,0.446,1.35e-05,0.132,-6.044,0.0285,155.476,4
276,Adele / Keep Losing Focus,Homesick,BIGBABYGUCCI,2023-01-19,208164,31,0.548,0.0118,0.535,1.48e-06,0.0439,-5.933,0.327,147.995,4
277,Hometown Glory,19,Adele,2008-01-28,271226,63,0.436,0.962,0.336,3.4e-05,0.102,-8.517,0.037,122.456,4
278,Adele,Adele,EBK Osama,2021-05-06,198383,25,0.594,0.513,0.625,0.000358,0.0978,-9.035,0.263,89.972,4
279,Lovesong,21,Adele,2011-01-24,316240,58,0.689,0.693,0.369,0.00236,0.111,-9.407,0.0278,116.885,4
280,Adele,Barmelo Xanthony,XanMan,2023-05-12,150092,25,0.556,0.0173,0.562,0.0,0.231,-12.737,0.367,135.046,4
281,Million Years Ago,25,Adele,2015-11-20,227065,64,0.72,0.742,0.274,0.0,0.11,-7.623,0.0276,105.929,4
282,Adele,dead dogs & sad songs,Tapes,2018-04-23,203075,32,0.485,0.892,0.18,0.0982,0.111,-18.588,0.0419,136.159,4
283,My Little Love,30,Adele,2021-11-19,389107,68,0.339,0.829,0.492,0.00377,0.147,-10.661,0.0559,151.865,4
284,Silent Running (feat. Adeleye Omotayo) [2D Piano Version],Cracker Island (Deluxe),Gorillaz,2023-02-27,263213,53,0.503,0.949,0.223,1.74e-05,0.0968,-10.747,0.0309,101.431,4
285,To Be Loved,30,Adele,2021-11-19,403961,69,0.356,0.843,0.176,0.0,0.231,-8.291,0.0391,170.425,1
286,Adele,Names,Quintino Sesti,2023-04-27,54987,23,0.391,0.98,0.0105,0.747,0.0933,-28.413,0.0555,91.658,4
287,Hold On,30,Adele,2021-11-19,366004,67,0.366,0.858,0.364,1.15e-05,0.165,-7.814,0.0433,165.902,4
288,Adele,Adele,Kareful,2023-03-10,218181,29,0.481,0.00555,0.97,0.905,0.148,-4.576,0.0433,132.043,4
289,I Miss You,25,Adele,2015-11-20,348625,61,0.382,0.00982,0.578,1.44e-05,0.433,-4.246,0.047,113.072,4
290,Water And A Flame (feat. Adele),Love & War,Daniel Merriweather,2010-02-23,219186,48,0.558,0.0962,0.689,0.0,0.194,-4.89,0.0408,148.118,4
291,First Love,19,Adele,2008-01-28,190280,51,0.683,0.985,0.112,0.00552,0.09,-13.461,0.0338,81.355,4
292,Impala,Impala,Adèle Castillon,2022-06-10,130720,56,0.636,0.624,0.552,0.0,0.34,-9.972,0.037,105.961,4
293,Love Is A Game,30,Adele,2021-11-19,403044,67,0.269,0.453,0.591,0.000695,0.0702,-5.79,0.0416,183.793,4
294,Melt My Heart To Stone,19,Adele,2008-01-28,203906,57,0.353,0.346,0.388,0.0,0.215,-7.091,0.0366,80.67,4
295,All Night Parking (with Erroll Garner) Interlude,30,Adele,2021-11-19,161829,68,0.734,0.67,0.497,2.35e-05,0.194,-9.666,0.166,127.989,3
296,Remedy,25,Adele,2015-11-20,245426,63,0.405,0.894,0.3,0.0,0.154,-6.475,0.0378,162.355,3
297,Cold Shoulder,19,Adele,2008-01-28,191866,56,0.65,0.00217,0.82,0.0,0.133,-5.344,0.047,109.955,4
298,Hello - Remix Dance,Hello Remix,Stefy K,2015,235077,33,0.727,0.0797,0.576,3.38e-06,0.111,-7.914,0.0331,114.993,4
299,Daydreamer,19,Adele,2008-01-28,220506,60,0.807,0.964,0.105,0.0,0.103,-13.188,0.0412,109.014,4
300,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,213826,89,0.612,0.932,0.28,0.0,0.088,-8.648,0.0434,72.795,4
301,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,233478,88,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4
302,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,220734,84,0.635,0.0134,0.841,0.0,0.0622,-5.379,0.0422,109.021,4
303,That's What I Like,24K Magic,Bruno Mars,2016-11-17,206693,86,0.853,0.013,0.56,0.0,0.0944,-4.961,0.0406,134.066,4
304,Grenade,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,222091,79,0.704,0.148,0.558,0.0,0.107,-7.273,0.0542,110.444,4
305,24K Magic,24K Magic,Bruno Mars,2016-11-17,225983,80,0.818,0.034,0.803,0.0,0.153,-4.282,0.0797,106.97,4
306,Count on Me,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,197469,76,0.589,0.851,0.389,0.0,0.0772,-5.972,0.028,89.1,4
307,Leave The Door Open,An Evening With Silk Sonic,Bruno Mars,2021-11-11,242096,83,0.586,0.182,0.616,0.0,0.0927,-7.964,0.0324,148.088,4
308,Talking to the Moon,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,217866,83,0.498,0.511,0.59,0.0,0.107,-4.721,0.032,145.867,4
309,Leave The Door Open,An Evening With Silk Sonic,Bruno Mars,2021-11-12,242096,72,0.586,0.182,0.616,0.0,0.0927,-7.964,0.0324,148.088,4
310,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,269666,84,0.856,0.00801,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,4
311,Versace on the Floor,24K Magic,Bruno Mars,2016-11-17,261240,77,0.578,0.196,0.574,0.0,0.083,-6.209,0.0454,174.152,4
312,Gorilla,Unorthodox Jukebox,Bruno Mars,2012-12-07,244493,67,0.717,0.445,0.544,5.16e-06,0.0973,-6.598,0.0371,139.959,4
313,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,230192,77,0.621,0.332,0.82,0.0,0.104,-4.865,0.0367,144.905,4
314,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,189109,74,0.794,0.3,0.711,0.0,0.0955,-5.124,0.0699,174.915,4
315,Straight up & Down,24K Magic,Bruno Mars,2016-11-17,198186,64,0.552,0.0209,0.733,0.0,0.0858,-6.898,0.0933,143.56,4
316,Treasure,Unorthodox Jukebox,Bruno Mars,2012-12-07,178560,82,0.874,0.0412,0.692,7.24e-05,0.324,-5.28,0.0431,116.017,4
317,Treasure,Unorthodox Jukebox,Bruno Mars,2012-12-10,176093,53,0.872,0.0291,0.699,0.000121,0.0639,-5.071,0.0349,116.033,4
318,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-10,233478,46,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4
319,Smokin Out The Window,An Evening With Silk Sonic,Bruno Mars,2021-11-11,197442,78,0.627,0.0558,0.618,0.0,0.351,-8.529,0.0437,82.03,4
320,Leave The Door Open - Live,Leave The Door Open (Live),Bruno Mars,2021-04-02,260269,60,0.532,0.351,0.683,0.0,0.984,-7.449,0.0541,147.837,4
321,Wake Up in the Sky,Wake Up in the Sky,Gucci Mane,2018-09-14,204664,78,0.8,0.00381,0.578,0.0,0.359,-5.144,0.0485,143.01,4
322,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,75,0.704,0.0185,0.859,0.0,0.0215,-4.877,0.0996,105.115,4
323,Grenade,The Grenade Sessions,Bruno Mars,2011-02-08,222091,55,0.704,0.148,0.558,0.0,0.107,-7.273,0.0542,110.444,4
324,Nothin' on You (feat. Bruno Mars),B.o.B Presents: The Adventures of Bobby Ray,B.o.B,2010-04-27,268320,76,0.688,0.386,0.853,0.0,0.0862,-5.814,0.0493,103.993,4
325,Leave The Door Open - Live,Leave The Door Open (Live),Bruno Mars,2021-04-01,260269,51,0.532,0.351,0.683,0.0,0.984,-7.449,0.0541,147.837,4
326,Gorilla,Unorthodox Jukebox,Bruno Mars,2012-12-10,244480,31,0.719,0.453,0.562,4.5e-06,0.0974,-6.608,0.0381,139.96,4
327,Nothing on You,May 25th,B.o.B,2010-02-02,107702,78,0.553,0.578,0.798,0.0,0.599,-5.992,0.109,103.948,4
328,It Will Rain,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Various Artists,2011-11-04,257720,69,0.576,0.337,0.835,0.0,0.082,-6.826,0.0486,150.017,4
329,24K Magic,New Year’s Eve: 100 Uplifting Songs,Various Artists,2020-12-19,225983,24,0.818,0.034,0.804,0.0,0.154,-4.282,0.0798,106.969,4
330,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,2011-10-11,207333,79,0.715,0.0525,0.655,0.0,0.115,-6.425,0.137,95.078,4
331,Billionaire (feat. Bruno Mars),Billionaire (feat. Bruno Mars),Travie McCoy,2010-03-09,211160,74,0.633,0.297,0.673,0.0,0.206,-6.403,0.258,86.776,4
332,24K Magic,100 Greatest Party Songs,Various Artists,2022-12-16,225983,21,0.818,0.034,0.804,0.0,0.154,-4.282,0.0798,106.969,4
333,Billionaire (feat. Bruno Mars),Lazarus,Travie McCoy,2010-06-07,211160,75,0.633,0.297,0.673,0.0,0.206,-6.403,0.258,86.776,4
334,Locked Out of Heaven,Hymn for the Weekend - Enjoy It !,Various Artists,2021-07-09,233478,28,0.726,0.049,0.699,0.0,0.309,-4.165,0.0431,143.994,4
335,BLOW (with Chris Stapleton & Bruno Mars),BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,2019-07-05,209120,64,0.631,0.000245,0.796,0.0115,0.38,-5.35,0.0401,92.469,4
336,Grenade,"Ciao, Adios! Break up Songs",Various Artists,2021-08-06,223253,19,0.706,0.146,0.558,0.0,0.118,-7.237,0.0596,110.444,4
337,Uptown Funk - Radio Edit,"NOW That's What I Call Music!, Vol. 60 (Deluxe Edition)",Various Artists,2016-11-04,233906,45,0.855,0.00721,0.641,2.58e-05,0.0535,-5.341,0.0846,115.002,4
338,Moonshine,Unorthodox Jukebox,Bruno Mars,2012-12-10,228573,22,0.705,0.211,0.784,4.3e-06,0.0813,-4.351,0.0279,104.98,4
339,BLOW (with Chris Stapleton & Bruno Mars),No.6 Collaborations Project,Ed Sheeran,2019-07-12,209120,59,0.631,0.000245,0.796,0.0108,0.38,-5.35,0.0401,92.47,4
340,Finesse,24K Magic,Bruno Mars,2016-11-17,191000,72,0.741,0.00781,0.798,0.0,0.0232,-5.342,0.0718,104.953,4
341,24K Magic,2000's-2010's Retrogamer,Various Artists,2021-11-12,225983,16,0.818,0.034,0.804,0.0,0.154,-4.282,0.0798,106.969,4
342,Versace on the Floor (Bruno Mars vs. David Guetta),Versace On The Floor (Bruno Mars vs. David Guetta),Bruno Mars,2017-06-27,228300,62,0.747,0.108,0.701,0.0,0.0712,-4.902,0.0429,100.012,4
343,Grenade (feat. Bruno Mars),Africa,Rhythms Del Mundo,2012-11-19,249170,19,0.596,0.784,0.49,0.0,0.68,-7.19,0.0367,103.467,4
