,name,album,artist,release_date,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
1558,Be Careful,Invasion of Privacy,Cardi B,2018-04-06,210787,71,0.82,0.0256,0.568,0.0,0.0952,-8.23,0.411,152.279,4
1559,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,75,0.704,0.0185,0.859,0.0,0.0215,-4.877,0.0996,105.115,4
1560,Bartier Cardi (feat. 21 Savage),Invasion of Privacy,Cardi B,2018-04-06,224284,67,0.908,0.00111,0.524,0.000678,0.383,-7.955,0.181,138.015,4
1561,Please Me,Please Me,Cardi B,2019-02-15,200889,76,0.747,0.0642,0.57,0.0,0.0832,-6.711,0.081,133.992,4
1562,Wild Side (feat. Cardi B),Wild Side (feat. Cardi B),Normani,2021-07-22,209476,70,0.74,0.0249,0.576,0.0,0.104,-6.744,0.146,110.095,4
1563,Press,Press,Cardi B,2019-05-31,143791,65,0.888,0.029,0.525,5.68e-06,0.137,-5.665,0.305,133.983,4
1564,Hot Shit (feat. Ye & Lil Durk),Hot Shit (feat. Ye & Lil Durk),Cardi B,2022-07-01,211649,71,0.878,0.00152,0.685,0.0,0.0753,-5.28,0.225,157.003,4
1565,Rocking A Cardigan in Atlanta,Rocking A Cardigan in Atlanta,lil Shordie Scott,2022-01-29,96825,66,0.803,0.583,0.64,0.000331,0.437,-4.721,0.151,140.073,4
1566,Clout (feat. Cardi B),FATHER OF 4,Offset,2019-02-22,205803,71,0.919,0.228,0.622,4.24e-06,0.122,-7.384,0.0997,140.022,4
1567,Rumors (feat. Cardi B),Rumors (feat. Cardi B),Lizzo,2021-08-13,172832,70,0.827,0.13,0.731,0.0,0.418,-5.524,0.088,118.992,4
1568,Ring (feat. Kehlani),Invasion of Privacy,Cardi B,2018-04-06,177139,67,0.767,0.049,0.543,0.0,0.115,-7.881,0.103,106.029,4
1569,Savage,Suga,Megan Thee Stallion,2020-03-06,155497,70,0.843,0.0252,0.741,0.0,0.096,-5.609,0.334,168.983,4
1570,I Like It,Invasion of Privacy,Cardi B,2018-04-05,253390,52,0.814,0.0981,0.721,0.0,0.378,-4.026,0.136,136.05,4
1571,Bickenhead,Invasion of Privacy,Cardi B,2018-04-06,181623,55,0.884,0.154,0.814,1.67e-06,0.158,-5.333,0.303,155.938,4
1572,Girls Like You - Cardi B Version,BBQ Party 2023,Various Artists,2023-05-23,235680,3,0.609,0.545,0.529,0.0,0.127,-6.859,0.106,60.349,4
1573,"Shake It (feat. Cardi B, Dougie B & Bory300)","Shake It (feat. Cardi B, Dougie B & Bory300)",Kay Flock,2022-04-15,118249,65,0.87,0.0353,0.835,0.0,0.142,-5.875,0.311,140.051,4
1574,Girls Like You - Cardi B Version,Throwback Summer,Various Artists,2023-05-24,235680,0,0.609,0.545,0.529,0.0,0.127,-6.859,0.106,60.349,4
1575,Drip (feat. Migos),Invasion of Privacy,Cardi B,2018-04-06,262308,61,0.968,0.0511,0.589,0.0,0.0731,-7.808,0.255,129.993,4
1576,"Shake It (feat. Cardi B, Dougie B & Bory 300)",The D.O.A. Tape (Care Package),Kay Flock,2022-12-09,118249,63,0.871,0.0356,0.832,0.0,0.152,-5.898,0.32,140.056,4
1577,Girls Like You - Cardi B Version,Summer Jam 2023,Various Artists,2023-05-26,235680,0,0.609,0.545,0.529,0.0,0.127,-6.859,0.106,60.349,4
1578,DESPECHÁ RMX,DESPECHÁ RMX,ROSALÍA,2022-12-16,170827,71,0.954,0.235,0.582,1.26e-06,0.0572,-5.744,0.0727,130.008,4
1579,Bodak Yellow,Invasion of Privacy,Cardi B,2018-04-05,223712,43,0.926,0.0721,0.708,0.0,0.25,-6.714,0.108,125.057,4
1580,Cardi B,Cardi B,NFasisRD,2019-08-02,153937,34,0.88,0.108,0.58,0.0,0.118,-7.178,0.361,80.023,4
1581,Cardiac Arrest,Language & Perspective,Bad Suns,2014-07-01,182518,62,0.616,0.0521,0.88,0.000717,0.0539,-3.59,0.042,94.011,4
1582,Cardi B,Cardi B,Dee Watkins,2022-06-03,145266,31,0.902,0.000329,0.471,0.0,0.0956,-9.302,0.402,150.029,4
1583,I Like It,Summer Chart Hits,Various Artists,2023-05-19,253390,1,0.815,0.101,0.727,0.0,0.372,-3.998,0.128,136.045,4
1584,Backin' It Up (feat. Cardi B),Backin' It Up (feat. Cardi B),Pardison Fontaine,2018-09-20,190466,58,0.796,0.0886,0.68,0.0,0.268,-4.853,0.353,164.932,4
1585,Money,Chill Hip Hop 2023,Various Artists,2023-05-19,183527,1,0.95,0.00534,0.59,0.0,0.11,-6.508,0.29,130.004,4
1586,Up,Up,Cardi B,2021-02-04,156944,49,0.864,0.0017,0.803,0.021,0.0488,-5.923,0.245,166.053,4
1587,Wild Side (feat. Cardi B) - Extended Version,Wild Side (feat. Cardi B),Normani,2021-07-22,248748,54,0.733,0.0341,0.608,0.0,0.0986,-6.699,0.129,110.091,4
1588,Up,Músicas Para Treino,Various Artists,2023-05-19,156944,1,0.868,0.0012,0.795,0.0193,0.0461,-6.044,0.269,166.0,4
1589,I Like It,Summer Sunshine Hits,Various Artists,2023-05-19,253390,1,0.815,0.101,0.727,0.0,0.372,-3.998,0.128,136.045,4
1590,Get Up 10,Invasion of Privacy,Cardi B,2018-04-06,231453,60,0.806,0.0977,0.57,0.0,0.105,-6.927,0.246,93.015,4
1591,Up,Músicas Para Malhar,Various Artists,2023-05-19,156944,1,0.868,0.0012,0.795,0.0193,0.0461,-6.044,0.269,166.0,4
1592,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,2018-09-28,212500,78,0.842,0.157,0.801,4.82e-06,0.0642,-4.167,0.228,95.881,4
1593,Tomorrow 2 (with Cardi B),"Anyways, Life’s Great…Bonus Edition",GloRilla,2023-03-15,209811,54,0.775,0.0853,0.817,0.0,0.114,-3.953,0.406,160.094,4
1594,Lick (feat. Offset),Gangsta Bitch Music Vol. 2,Cardi B,2017-01-20,233793,50,0.838,0.159,0.637,0.0,0.0704,-4.708,0.22,116.077,4
1595,South of the Border (feat. Camila Cabello & Cardi B),No.6 Collaborations Project,Ed Sheeran,2019-07-12,204466,77,0.857,0.148,0.621,0.0,0.0865,-6.376,0.0825,97.989,4
1596,Twerk (feat. Cardi B),Girl Code,City Girls,2018-11-16,166476,65,0.788,0.121,0.842,0.00112,0.166,-4.006,0.142,190.077,4
1597,Foreva,Gangsta Bitch Music Vol 1,Cardi B,2016-03-07,202919,47,0.862,0.384,0.685,0.000146,0.0909,-6.281,0.352,161.085,4
1598,Backin' It Up (feat. Cardi B),UNDER8ED,Pardison Fontaine,2019-11-15,189501,53,0.798,0.0823,0.697,0.0,0.273,-4.803,0.299,164.91,4
1599,Bet You Wanna (feat. Cardi B),THE ALBUM,BLACKPINK,2020-10-02,161167,65,0.653,0.00465,0.662,0.0,0.0626,-6.168,0.162,111.712,4
1600,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-07,213826,89,0.612,0.932,0.28,0.0,0.088,-8.648,0.0434,72.795,4
1601,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-07,233478,88,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4
1602,Just the Way You Are,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,220734,84,0.635,0.0134,0.841,0.0,0.0622,-5.379,0.0422,109.021,4
1603,That's What I Like,24K Magic,Bruno Mars,2016-11-17,206693,86,0.853,0.013,0.56,0.0,0.0944,-4.961,0.0406,134.066,4
1604,Grenade,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,222091,79,0.704,0.148,0.558,0.0,0.107,-7.273,0.0542,110.444,4
1605,24K Magic,24K Magic,Bruno Mars,2016-11-17,225983,80,0.818,0.034,0.803,0.0,0.153,-4.282,0.0797,106.97,4
1606,Count on Me,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,197469,76,0.589,0.851,0.389,0.0,0.0772,-5.972,0.028,89.1,4
1607,Leave The Door Open,An Evening With Silk Sonic,Bruno Mars,2021-11-11,242096,83,0.586,0.182,0.616,0.0,0.0927,-7.964,0.0324,148.088,4
1608,Talking to the Moon,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,217866,83,0.498,0.511,0.59,0.0,0.107,-4.721,0.032,145.867,4
1609,Leave The Door Open,An Evening With Silk Sonic,Bruno Mars,2021-11-12,242096,72,0.586,0.182,0.616,0.0,0.0927,-7.964,0.0324,148.088,4
1610,Uptown Funk (feat. Bruno Mars),Uptown Special,Mark Ronson,2015-01-12,269666,84,0.856,0.00801,0.609,8.15e-05,0.0344,-7.223,0.0824,114.988,4
1611,Versace on the Floor,24K Magic,Bruno Mars,2016-11-17,261240,77,0.578,0.196,0.574,0.0,0.083,-6.209,0.0454,174.152,4
1612,Gorilla,Unorthodox Jukebox,Bruno Mars,2012-12-07,244493,67,0.717,0.445,0.544,5.16e-06,0.0973,-6.598,0.0371,139.959,4
1613,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,230192,77,0.621,0.332,0.82,0.0,0.104,-4.865,0.0367,144.905,4
1614,The Lazy Song,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,189109,74,0.794,0.3,0.711,0.0,0.0955,-5.124,0.0699,174.915,4
1615,Straight up & Down,24K Magic,Bruno Mars,2016-11-17,198186,64,0.552,0.0209,0.733,0.0,0.0858,-6.898,0.0933,143.56,4
1616,Treasure,Unorthodox Jukebox,Bruno Mars,2012-12-07,178560,82,0.874,0.0412,0.692,7.24e-05,0.324,-5.28,0.0431,116.017,4
1617,Treasure,Unorthodox Jukebox,Bruno Mars,2012-12-10,176093,53,0.872,0.0291,0.699,0.000121,0.0639,-5.071,0.0349,116.033,4
1618,Locked out of Heaven,Unorthodox Jukebox,Bruno Mars,2012-12-10,233478,46,0.726,0.049,0.698,0.0,0.309,-4.165,0.0431,143.994,4
1619,Smokin Out The Window,An Evening With Silk Sonic,Bruno Mars,2021-11-11,197442,78,0.627,0.0558,0.618,0.0,0.351,-8.529,0.0437,82.03,4
1620,Leave The Door Open - Live,Leave The Door Open (Live),Bruno Mars,2021-04-02,260269,60,0.532,0.351,0.683,0.0,0.984,-7.449,0.0541,147.837,4
1621,Wake Up in the Sky,Wake Up in the Sky,Gucci Mane,2018-09-14,204664,78,0.8,0.00381,0.578,0.0,0.359,-5.144,0.0485,143.01,4
1622,Finesse - Remix; feat. Cardi B,Finesse (Remix) [feat. Cardi B],Bruno Mars,2017-12-20,217288,75,0.704,0.0185,0.859,0.0,0.0215,-4.877,0.0996,105.115,4
1623,Grenade,The Grenade Sessions,Bruno Mars,2011-02-08,222091,55,0.704,0.148,0.558,0.0,0.107,-7.273,0.0542,110.444,4
1624,Nothin' on You (feat. Bruno Mars),B.o.B Presents: The Adventures of Bobby Ray,B.o.B,2010-04-27,268320,76,0.688,0.386,0.853,0.0,0.0862,-5.814,0.0493,103.993,4
1625,Leave The Door Open - Live,Leave The Door Open (Live),Bruno Mars,2021-04-01,260269,51,0.532,0.351,0.683,0.0,0.984,-7.449,0.0541,147.837,4
1626,Gorilla,Unorthodox Jukebox,Bruno Mars,2012-12-10,244480,31,0.719,0.453,0.562,4.5e-06,0.0974,-6.608,0.0381,139.96,4
1627,Nothing on You,May 25th,B.o.B,2010-02-02,107702,78,0.553,0.578,0.798,0.0,0.599,-5.992,0.109,103.948,4
1628,It Will Rain,The Twilight Saga: Breaking Dawn - Part 1 (Original Motion Picture Soundtrack),Various Artists,2011-11-04,257720,69,0.576,0.337,0.835,0.0,0.082,-6.826,0.0486,150.017,4
1629,24K Magic,New Year’s Eve: 100 Uplifting Songs,Various Artists,2020-12-19,225983,24,0.818,0.034,0.804,0.0,0.154,-4.282,0.0798,106.969,4
1630,"Young, Wild & Free (feat. Bruno Mars)","Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,2011-10-11,207333,79,0.715,0.0525,0.655,0.0,0.115,-6.425,0.137,95.078,4
1631,Billionaire (feat. Bruno Mars),Billionaire (feat. Bruno Mars),Travie McCoy,2010-03-09,211160,74,0.633,0.297,0.673,0.0,0.206,-6.403,0.258,86.776,4
1632,24K Magic,100 Greatest Party Songs,Various Artists,2022-12-16,225983,21,0.818,0.034,0.804,0.0,0.154,-4.282,0.0798,106.969,4
1633,Billionaire (feat. Bruno Mars),Lazarus,Travie McCoy,2010-06-07,211160,75,0.633,0.297,0.673,0.0,0.206,-6.403,0.258,86.776,4
1634,Locked Out of Heaven,Hymn for the Weekend - Enjoy It !,Various Artists,2021-07-09,233478,28,0.726,0.049,0.699,0.0,0.309,-4.165,0.0431,143.994,4
1635,BLOW (with Chris Stapleton & Bruno Mars),BLOW (with Chris Stapleton & Bruno Mars),Ed Sheeran,2019-07-05,209120,64,0.631,0.000245,0.796,0.0115,0.38,-5.35,0.0401,92.469,4
1636,Grenade,"Ciao, Adios! Break up Songs",Various Artists,2021-08-06,223253,19,0.706,0.146,0.558,0.0,0.118,-7.237,0.0596,110.444,4
1637,Uptown Funk - Radio Edit,"NOW That's What I Call Music!, Vol. 60 (Deluxe Edition)",Various Artists,2016-11-04,233906,45,0.855,0.00721,0.641,2.58e-05,0.0535,-5.341,0.0846,115.002,4
1638,Moonshine,Unorthodox Jukebox,Bruno Mars,2012-12-10,228573,22,0.705,0.211,0.784,4.3e-06,0.0813,-4.351,0.0279,104.98,4
1639,BLOW (with Chris Stapleton & Bruno Mars),No.6 Collaborations Project,Ed Sheeran,2019-07-12,209120,59,0.631,0.000245,0.796,0.0108,0.38,-5.35,0.0401,92.47,4
1640,Finesse,24K Magic,Bruno Mars,2016-11-17,191000,72,0.741,0.00781,0.798,0.0,0.0232,-5.342,0.0718,104.953,4
1641,24K Magic,2000's-2010's Retrogamer,Various Artists,2021-11-12,225983,16,0.818,0.034,0.804,0.0,0.154,-4.282,0.0798,106.969,4
1642,Versace on the Floor (Bruno Mars vs. David Guetta),Versace On The Floor (Bruno Mars vs. David Guetta),Bruno Mars,2017-06-27,228300,62,0.747,0.108,0.701,0.0,0.0712,-4.902,0.0429,100.012,4
1643,Grenade (feat. Bruno Mars),Africa,Rhythms Del Mundo,2012-11-19,249170,19,0.596,0.784,0.49,0.0,0.68,-7.19,0.0367,103.467,4
1644,Uptown Funk (feat. Bruno Mars) - Radio Edit,NOW That's What I Call PARTY ANTHEMS 3,Various Artists,2016-08-05,233493,54,0.854,0.00794,0.65,3.43e-05,0.0692,-5.339,0.105,115.001,4
1645,Locked Out of Heaven,Après Ski 2023,Various Artists,2023-02-10,233478,25,0.726,0.049,0.699,0.0,0.309,-4.165,0.0431,143.994,4
1646,Uptown Funk (feat. Bruno Mars) - Will Sparks Remix,Uptown Funk (Remixes) (feat. Bruno Mars),Mark Ronson,2015-04-13,277226,57,0.821,0.0114,0.9,0.000241,0.894,-3.258,0.168,127.93,4
1647,When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2012-12-10,213826,43,0.612,0.932,0.28,0.0,0.088,-8.648,0.0434,72.795,4
1648,Grenade,Modern R&B Hits,Various Artists,2021-05-21,223253,21,0.706,0.146,0.558,0.0,0.118,-7.237,0.0596,110.444,4
1649,Mirror (feat. Bruno Mars),I Am Music,Lil Wayne,2023-03-31,228093,47,0.444,0.861,0.633,0.0,0.1,-7.279,0.104,78.404,4
1650,As It Was,As It Was,Harry Styles,2022-03-31,167303,92,0.52,0.342,0.731,0.00101,0.311,-5.338,0.0557,173.93,4
1651,Music For a Sushi Restaurant,Harry's House,Harry Styles,2022-05-20,193813,82,0.72,0.258,0.715,0.0568,0.107,-4.652,0.04,107.041,4
1652,As It Was,Harry's House,Harry Styles,2022-05-20,167303,92,0.52,0.342,0.731,0.00101,0.311,-5.338,0.0557,173.93,4
1653,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,90,0.548,0.122,0.816,0.0,0.335,-4.209,0.0465,95.39,4
1654,Grapejuice,Harry's House,Harry Styles,2022-05-20,191958,78,0.645,0.357,0.721,0.143,0.204,-4.394,0.0336,182.928,4
1655,Late Night Talking,Harry's House,Harry Styles,2022-05-20,177954,89,0.714,0.298,0.728,0.0,0.106,-4.595,0.0468,114.996,4
1656,Sign of the Times,Harry Styles,Harry Styles,2017-05-12,340706,86,0.516,0.0275,0.595,0.0,0.109,-4.63,0.0313,119.972,4
1657,Daydreaming,Daydreaming,Harry Stone,2022-01-21,207973,46,0.729,0.0112,0.349,0.0128,0.0893,-11.264,0.0516,100.016,4
1658,Adore You,Fine Line,Harry Styles,2019-12-13,207133,86,0.676,0.0237,0.771,7e-06,0.102,-3.675,0.0483,99.048,4
1659,Easy,Easy,Harry Stone,2022-07-22,162535,39,0.496,0.581,0.546,4.63e-05,0.0951,-7.683,0.211,83.222,4
1660,Golden,Fine Line,Harry Styles,2019-12-13,208906,83,0.448,0.21,0.838,0.000131,0.131,-5.257,0.0557,139.863,4
1661,como dormiste,Justice,Warner Gallup,2022-10-05,156483,21,0.369,0.921,0.00538,0.917,0.0945,-38.403,0.0725,117.857,4
1662,Satellite,Harry's House,Harry Styles,2022-05-20,218577,86,0.576,0.143,0.457,3.05e-05,0.0917,-6.473,0.0304,138.984,4
1663,La Corriente,Justice,Warner Gallup,2022-10-05,163925,20,0.366,0.913,0.00459,0.941,0.1,-42.605,0.0648,140.9,4
1664,Matilda,Harry's House,Harry Styles,2022-05-20,245964,84,0.507,0.896,0.294,1.97e-05,0.0966,-10.0,0.04,114.199,4
1665,Falling,Fine Line,Harry Styles,2019-12-13,240133,85,0.567,0.839,0.267,1.46e-06,0.089,-6.502,0.0299,110.011,4
1666,Fine Line - Instrumental,Piano Dreamers Cover Harry Styles (Instrumental),Piano Dreamers,2020-02-21,206453,31,0.763,0.99,0.0368,0.958,0.0787,-22.41,0.0496,120.918,4
1667,love,love,Harry Strange,2023-01-12,199813,31,0.724,0.632,0.232,2.08e-05,0.363,-11.804,0.0333,96.872,4
1668,Keep Driving,Harry's House,Harry Styles,2022-05-20,140241,81,0.721,0.321,0.479,0.00156,0.182,-9.669,0.226,164.948,3
1669,Okay,Okay,Harry Strange,2021-11-12,188288,18,0.692,0.0106,0.567,0.0,0.0995,-9.386,0.0496,126.999,4
1670,Daylight,Harry's House,Harry Styles,2022-05-20,164533,81,0.686,0.484,0.445,0.00144,0.175,-7.189,0.0398,145.5,3
1671,Dream About,Dream About,Harry Strange,2021-04-02,153644,17,0.78,0.033,0.497,6.13e-05,0.105,-11.419,0.0777,107.067,4
1672,candy kisses,candy kisses,Harry Taylor,2023-02-16,175058,26,0.611,0.00988,0.727,0.00974,0.0979,-6.291,0.089,170.029,4
1673,Lights Up,Fine Line,Harry Styles,2019-12-13,172213,76,0.575,0.0392,0.621,0.0045,0.141,-8.165,0.032,101.987,4
1674,"Harry Styles Has Got Great Style, Uh Huh!",Good Songs About People Who Make Good Songs Always,The Passionate & Objective Jokerfan,2012-12-02,88066,6,0.63,0.825,0.283,0.0,0.135,-11.056,0.0923,122.203,4
1675,Meet Me in the Hallway,Harry Styles,Harry Styles,2017-05-12,227200,71,0.537,0.747,0.383,0.00025,0.356,-6.528,0.0247,104.252,4
1676,Tokyo,Boy / Tokyo,Harry Stone,2022-09-30,188293,12,0.613,0.842,0.503,3.98e-06,0.108,-5.537,0.0349,78.499,4
1677,Little Freak,Harry's House,Harry Styles,2022-05-20,202183,81,0.559,0.719,0.535,0.000143,0.0954,-7.723,0.039,141.96,4
1678,love,What a God Damn Shame,Harry Strange,2023-02-16,199813,16,0.724,0.632,0.232,2.08e-05,0.363,-11.804,0.0333,96.872,4
1679,Four in the Morning,"Something, Hold On",Harry Strange,2020-07-24,200742,14,0.773,0.25,0.388,0.0,0.0898,-8.63,0.359,145.455,3
1680,Love Of My Life,Harry's House,Harry Styles,2022-05-20,191638,80,0.555,0.669,0.536,0.0,0.0623,-8.233,0.0452,118.057,4
1681,It Will Be Alright - Demo,"Something, Hold On",Harry Strange,2020-07-24,137990,10,0.726,0.353,0.472,0.0,0.192,-7.241,0.162,149.946,3
1682,Daydreaming,Harry's House,Harry Styles,2022-05-20,187342,79,0.707,0.311,0.811,0.0152,0.131,-5.298,0.0304,113.971,4
1683,Crying at the Party,Crying at the Party,Harry Strange,2019-07-12,144497,13,0.665,0.6,0.274,0.0,0.433,-13.648,0.0506,113.055,4
1684,Fine Line,Fine Line,Harry Styles,2019-12-13,377960,79,0.306,0.172,0.347,0.00013,0.0485,-8.5,0.0334,120.996,4
1685,river of words - Radio Edit,river of words,Harry Strew,2023-02-06,94875,10,0.805,0.516,0.923,0.941,0.165,-9.179,0.0698,125.029,4
1686,Cinema,Harry's House,Harry Styles,2022-05-20,243507,78,0.829,0.354,0.644,0.0511,0.0944,-7.696,0.0427,105.993,4
1687,Harry Styles,Inside My Mind,Benji Matthews,2018-12-11,184424,17,0.888,0.188,0.751,0.0,0.0436,-6.442,0.202,110.008,4
1688,Sweet Creature,Harry Styles,Harry Styles,2017-05-12,224866,76,0.427,0.746,0.262,0.0,0.068,-8.541,0.0276,104.085,4
1689,Something to Hold on to,"Something, Hold On",Harry Strange,2020-07-24,198002,11,0.709,0.182,0.401,0.0,0.105,-7.999,0.321,169.945,4
1690,Kiwi,Harry Styles,Harry Styles,2017-05-12,176386,78,0.375,0.00064,0.93,0.0,0.318,-2.631,0.0561,147.124,4
1691,Sign of the Times,Acoustic Guitar Renditions of Harry Styles,Acoustic Heartstrings,2021-03-19,314299,9,0.793,0.891,0.146,0.637,0.101,-18.878,0.0478,106.963,4
1692,Cherry,Fine Line,Harry Styles,2019-12-13,259186,75,0.53,0.615,0.512,0.00453,0.129,-9.261,0.0259,95.946,4
1693,"Harry, Turn the Music Up","Clovis People, Vol. 3",Otis Taylor,2010-01-01,244320,5,0.588,0.00181,0.56,0.594,0.0848,-9.76,0.0333,108.553,4
1694,Don't Take The Money,Don't Take The Money,Harry Strange,2019-10-24,188760,7,0.319,0.569,0.264,0.0173,0.0949,-10.077,0.0355,101.427,4
1695,"Sunflower, Vol. 6",Fine Line,Harry Styles,2019-12-13,221826,74,0.566,0.000564,0.846,0.000795,0.121,-6.904,0.035,160.02,4
1696,As it was,"Babies Go Harry Styles, Vol. 2",Sweet Little Band,2022-12-27,161120,14,0.557,0.72,0.348,0.865,0.0792,-15.916,0.0386,174.054,4
1697,Canyon Moon,Fine Line,Harry Styles,2019-12-13,189786,73,0.603,0.328,0.621,3.49e-05,0.119,-7.14,0.0267,94.022,4
1698,The Master Is Waiting,Who Is This Man?,Harry Stinson,2012-06-12,231613,0,0.446,0.91,0.229,5.36e-06,0.0997,-8.963,0.0308,179.945,3
1699,From the Dining Table,Harry Styles,Harry Styles,2017-05-12,211960,74,0.671,0.804,0.156,0.0518,0.113,-16.288,0.0371,94.08,4
1700,WAP (feat. Megan Thee Stallion),WAP (feat. Megan Thee Stallion),Cardi B,2020-08-07,187541,81,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1701,Body,Good News,Megan Thee Stallion,2020-11-20,171067,72,0.914,0.0166,0.732,0.0,0.107,-6.1,0.241,94.066,4
1702,Budget (feat. Latto),Traumazine,Megan Thee Stallion,2022-08-12,201979,66,0.922,0.00451,0.858,0.0,0.124,-4.185,0.251,145.033,4
1703,Beautiful Mistakes (feat. Megan Thee Stallion),JORDI (Deluxe),Maroon 5,2021-06-11,227395,81,0.713,0.0377,0.676,0.0,0.154,-5.483,0.027,99.048,4
1704,Savage,Suga,Megan Thee Stallion,2020-03-06,155497,70,0.843,0.0252,0.741,0.0,0.096,-5.609,0.334,168.983,4
1705,Her,Traumazine,Megan Thee Stallion,2022-08-12,137107,72,0.945,0.374,0.848,3.31e-05,0.101,-4.76,0.326,119.918,4
1706,Megan's Piano,Something for Thee Hotties,Megan Thee Stallion,2021-10-29,113429,71,0.953,0.00799,0.621,4.87e-06,0.307,-7.565,0.154,132.063,4
1707,Cry Baby (feat. DaBaby),Good News,Megan Thee Stallion,2020-11-20,137983,69,0.957,0.00402,0.437,0.0,0.219,-7.882,0.359,130.058,4
1708,Anxiety,Traumazine,Megan Thee Stallion,2022-08-12,135866,69,0.951,0.233,0.766,0.0,0.118,-4.65,0.259,126.989,4
1709,Captain Hook,Suga,Megan Thee Stallion,2020-03-06,176749,68,0.863,0.0118,0.633,0.0,0.285,-5.002,0.287,163.991,4
1710,Girls in the Hood,Girls in the Hood,Megan Thee Stallion,2020-06-26,154323,66,0.821,0.00824,0.863,0.0,0.0377,-3.159,0.353,180.013,4
1711,Cash Shit (feat. DaBaby),Fever,Megan Thee Stallion,2019-05-17,192539,68,0.921,0.0218,0.635,0.0,0.0946,-4.904,0.416,130.028,4
1712,Thot Shit,Thot Shit,Megan Thee Stallion,2021-06-11,184634,70,0.95,0.0133,0.693,0.0,0.173,-3.424,0.0898,130.02,4
1713,Tuned In Freestyle,Something for Thee Hotties,Megan Thee Stallion,2021-10-29,123636,65,0.85,0.000108,0.836,0.000115,0.139,-6.689,0.0789,131.961,4
1714,Thot Shit,Something for Thee Hotties,Megan Thee Stallion,2021-10-29,184634,68,0.949,0.0199,0.683,0.0,0.171,-4.242,0.0946,130.012,4
1715,Sweetest Pie,Sweetest Pie,Megan Thee Stallion,2022-03-11,201334,75,0.814,0.167,0.628,0.0,0.101,-7.178,0.221,123.977,4
1716,Big Ole Freak,Tina Snow,Megan Thee Stallion,2018-12-21,214850,63,0.799,0.00867,0.699,0.0,0.132,-7.694,0.204,142.979,4
1717,B.I.T.C.H.,B.I.T.C.H.,Megan Thee Stallion,2020-01-24,183142,56,0.742,0.0851,0.731,0.0,0.131,-4.362,0.306,174.019,4
1718,Megan Monday Freestyle,Something for Thee Hotties,Megan Thee Stallion,2021-10-29,113684,60,0.884,0.00527,0.615,0.0,0.271,-5.352,0.194,152.052,4
1719,Beautiful Mistakes,Sommerparty 2023,Various Artists,2023-05-24,227395,0,0.713,0.0377,0.676,0.0,0.154,-5.483,0.027,99.048,4
1720,Plan B,Plan B,Megan Thee Stallion,2022-04-22,163764,67,0.787,0.0668,0.522,0.0,0.108,-5.872,0.463,170.439,4
1721,Ungrateful (feat. Key Glock),Traumazine,Megan Thee Stallion,2022-08-12,154433,62,0.94,0.0215,0.606,0.0,0.18,-5.826,0.195,130.0,4
1722,Sweetest Pie,Traumazine,Megan Thee Stallion,2022-08-12,201334,71,0.814,0.173,0.626,0.0,0.101,-7.187,0.214,123.972,4
1723,What’s New,Good News,Megan Thee Stallion,2020-11-20,155090,67,0.934,0.00488,0.873,0.0,0.0832,-4.707,0.309,139.997,4
1724,Savage Remix (feat. Beyoncé),Savage Remix (feat. Beyoncé),Megan Thee Stallion,2020-04-29,242000,68,0.822,0.016,0.743,0.0,0.127,-4.772,0.28,84.459,4
1725,WAP,Top Pop Hits Globais,Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1726,Stalli (Freestyle),Stalli (Freestyle),Megan Thee Stallion,2017-12-04,116611,55,0.866,0.0753,0.794,0.0,0.091,-5.085,0.207,140.043,4
1727,WAP,"Bora galera, mulheres!",Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
1728,Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Hot Girl Summer (feat. Nicki Minaj & Ty Dolla $ign),Megan Thee Stallion,2019-08-09,199427,68,0.872,0.00485,0.814,1.96e-06,0.214,-4.568,0.155,98.985,4
1729,WAP,"Bora malhar galera, mulheres",Various Artists,2023-05-19,187541,0,0.935,0.0194,0.454,0.0,0.0824,-7.509,0.375,133.073,4
